"iso","model","rcp","ssp","rawtotal","flextotal","f2mort","f2total","meantas","impact_source","case_gamma","case_population","case_batch_collapsed"
"JAM","IIASA GDP","rcp45","SSP4",-24.5348329865904,-45.2966292930708,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"JAM","IIASA GDP","rcp45","SSP4",-24.5348329865904,-24.3626216552937,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"OMN","IIASA GDP","rcp45","SSP4",-10.4284981906466,-11.7426044212175,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"OMN","IIASA GDP","rcp45","SSP4",-10.4284981906466,-13.5884821210024,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"OMN","IIASA GDP","rcp45","SSP4",-10.4284981906466,-17.589754515582,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"OMN","IIASA GDP","rcp45","SSP4",-10.4284981906466,-23.420803199117,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"OMN","IIASA GDP","rcp45","SSP4",-10.4284981906466,-11.4913357696197,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"TZA","IIASA GDP","rcp45","SSP4",-14.0561543605864,-15.3647003927115,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"TZA","IIASA GDP","rcp45","SSP4",-14.0561543605864,-16.7005053973326,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"TZA","IIASA GDP","rcp45","SSP4",-14.0561543605864,-18.5809041149197,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"TZA","IIASA GDP","rcp45","SSP4",-14.0561543605864,-18.8196768543629,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"TZA","IIASA GDP","rcp45","SSP4",-14.0561543605864,-15.1600652745275,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"MTQ","IIASA GDP","rcp45","SSP4",-21.5034193322338,-28.1532828986258,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"MTQ","IIASA GDP","rcp45","SSP4",-21.5034193322338,-31.5236800002803,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"MTQ","IIASA GDP","rcp45","SSP4",-21.5034193322338,-37.8372696683475,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"MTQ","IIASA GDP","rcp45","SSP4",-21.5034193322338,-44.5928199850083,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"MTQ","IIASA GDP","rcp45","SSP4",-21.5034193322338,-27.6722036159545,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"CXR","IIASA GDP","rcp45","SSP4",-11.733757472523,-14.1023460876056,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"CXR","IIASA GDP","rcp45","SSP4",-11.733757472523,-16.3262236656674,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"CXR","IIASA GDP","rcp45","SSP4",-11.733757472523,-21.1535191314084,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"CXR","IIASA GDP","rcp45","SSP4",-11.733757472523,-28.2046921752112,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"CXR","IIASA GDP","rcp45","SSP4",-11.733757472523,-13.7997716286913,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"GAB","IIASA GDP","rcp45","SSP4",-13.8513232210725,-24.1024029074807,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"GAB","IIASA GDP","rcp45","SSP4",-13.8513232210725,-27.5714809513238,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"GAB","IIASA GDP","rcp45","SSP4",-13.8513232210725,-34.7906636514308,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"GAB","IIASA GDP","rcp45","SSP4",-13.8513232210725,-44.5702972555208,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"GAB","IIASA GDP","rcp45","SSP4",-13.8513232210725,-23.6234248555038,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"NIU","IIASA GDP","rcp45","SSP4",-20.3817485828948,-20.5968599736607,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"NIU","IIASA GDP","rcp45","SSP4",-20.3817485828948,-23.8448936546778,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"NIU","IIASA GDP","rcp45","SSP4",-20.3817485828948,-30.8952899604911,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"NIU","IIASA GDP","rcp45","SSP4",-20.3817485828948,-41.1937199473214,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"NIU","IIASA GDP","rcp45","SSP4",-20.3817485828948,-20.1549417479167,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"MCO","IIASA GDP","rcp45","SSP4",2.76619541935374,8.31594107540092,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"MCO","IIASA GDP","rcp45","SSP4",2.76619541935374,10.8261891045811,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"MCO","IIASA GDP","rcp45","SSP4",2.76619541935374,17.3990244528271,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"MCO","IIASA GDP","rcp45","SSP4",2.76619541935374,29.7655163900703,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"MCO","IIASA GDP","rcp45","SSP4",2.76619541935374,7.9996453875315,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"WLF","IIASA GDP","rcp45","SSP4",-18.8125818437964,-20.386068565136,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"WLF","IIASA GDP","rcp45","SSP4",-18.8125818437964,-23.3451946440021,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"WLF","IIASA GDP","rcp45","SSP4",-18.8125818437964,-29.5287829361071,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"WLF","IIASA GDP","rcp45","SSP4",-18.8125818437964,-37.9712840326802,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"WLF","IIASA GDP","rcp45","SSP4",-18.8125818437964,-19.9780753289986,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"NZL","IIASA GDP","rcp45","SSP4",11.0300413946002,10.8558366755402,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"NZL","IIASA GDP","rcp45","SSP4",11.0300413946002,12.8936806398583,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"NZL","IIASA GDP","rcp45","SSP4",11.0300413946002,17.6227135521045,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"NZL","IIASA GDP","rcp45","SSP4",11.0300413946002,25.2822294545316,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"NZL","IIASA GDP","rcp45","SSP4",11.0300413946002,10.5854356697342,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"VIR","IIASA GDP","rcp45","SSP4",-18.1859461240838,-23.8606584426234,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"VIR","IIASA GDP","rcp45","SSP4",-18.1859461240838,-26.5538140195563,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"VIR","IIASA GDP","rcp45","SSP4",-18.1859461240838,-31.3970444928022,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"VIR","IIASA GDP","rcp45","SSP4",-18.1859461240838,-36.0041350955591,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"VIR","IIASA GDP","rcp45","SSP4",-18.1859461240838,-23.4717161122356,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"JEY","IIASA GDP","rcp45","SSP4",-18.44367765029,-17.6607336041603,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"JEY","IIASA GDP","rcp45","SSP4",-18.44367765029,-18.602501395815,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"JEY","IIASA GDP","rcp45","SSP4",-18.44367765029,-18.9187267153302,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"JEY","IIASA GDP","rcp45","SSP4",-18.44367765029,-15.1284706992267,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"JEY","IIASA GDP","rcp45","SSP4",-18.44367765029,-17.4937904542231,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"AND","IIASA GDP","rcp45","SSP4",-69.2450571433403,-71.5950011664686,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"AND","IIASA GDP","rcp45","SSP4",-69.2450571433403,-81.4631814330266,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"AND","IIASA GDP","rcp45","SSP4",-69.2450571433403,-101.550555546874,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"AND","IIASA GDP","rcp45","SSP4",-69.2450571433403,-127.611479125392,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"AND","IIASA GDP","rcp45","SSP4",-69.2450571433403,-70.2224242727327,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"YEM","IIASA GDP","rcp45","SSP4",5.15275595130616,-0.629257234335387,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"YEM","IIASA GDP","rcp45","SSP4",5.15275595130616,-0.400630294167991,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"YEM","IIASA GDP","rcp45","SSP4",5.15275595130616,0.403007460404522,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"YEM","IIASA GDP","rcp45","SSP4",5.15275595130616,2.3332010297495,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"YEM","IIASA GDP","rcp45","SSP4",5.15275595130616,-0.653460650740331,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"ALB","IIASA GDP","rcp45","SSP4",34.7238200690385,14.740641651818,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"ALB","IIASA GDP","rcp45","SSP4",34.7238200690385,20.5877949563678,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"ALB","IIASA GDP","rcp45","SSP4",34.7238200690385,36.5824474377327,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"ALB","IIASA GDP","rcp45","SSP4",34.7238200690385,68.071909863651,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"ALB","IIASA GDP","rcp45","SSP4",34.7238200690385,14.0192618932335,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"WSM","IIASA GDP","rcp45","SSP4",-8.34281049894451,-10.2326122427267,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"WSM","IIASA GDP","rcp45","SSP4",-8.34281049894451,-11.0968882733618,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"WSM","IIASA GDP","rcp45","SSP4",-8.34281049894451,-12.2704206053199,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"WSM","IIASA GDP","rcp45","SSP4",-8.34281049894451,-12.2558971287329,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"WSM","IIASA GDP","rcp45","SSP4",-8.34281049894451,-10.09924380475,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"NFK","IIASA GDP","rcp45","SSP4",-5.98375786388572,-3.76049329473048,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"NFK","IIASA GDP","rcp45","SSP4",-5.98375786388572,-4.35350644790738,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"NFK","IIASA GDP","rcp45","SSP4",-5.98375786388572,-5.64073994209571,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"NFK","IIASA GDP","rcp45","SSP4",-5.98375786388572,-7.52098658946095,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"NFK","IIASA GDP","rcp45","SSP4",-5.98375786388572,-3.67980961154504,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"ARE","IIASA GDP","rcp45","SSP4",-9.83125349204681,-8.43379994480613,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"ARE","IIASA GDP","rcp45","SSP4",-9.83125349204681,-9.76377287828828,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"ARE","IIASA GDP","rcp45","SSP4",-9.83125349204681,-12.6506999172092,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"ARE","IIASA GDP","rcp45","SSP4",-9.83125349204681,-16.8675998896123,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"ARE","IIASA GDP","rcp45","SSP4",-9.83125349204681,-8.25284760970966,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"GUM","IIASA GDP","rcp45","SSP4",-4.46613527147565,-7.64840106988127,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"GUM","IIASA GDP","rcp45","SSP4",-4.46613527147565,-7.38353439118394,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"GUM","IIASA GDP","rcp45","SSP4",-4.46613527147565,-5.42955659832522,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"GUM","IIASA GDP","rcp45","SSP4",-4.46613527147565,0.817984544228603,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"GUM","IIASA GDP","rcp45","SSP4",-4.46613527147565,-7.6534670824212,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"URY","IIASA GDP","rcp45","SSP4",0.700065194968354,2.34843973750934,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"URY","IIASA GDP","rcp45","SSP4",0.700065194968354,2.71877829275629,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"URY","IIASA GDP","rcp45","SSP4",0.700065194968354,3.522659606264,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"URY","IIASA GDP","rcp45","SSP4",0.700065194968354,4.69687947501867,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"URY","IIASA GDP","rcp45","SSP4",0.700065194968354,2.29805252686684,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"IND","IIASA GDP","rcp45","SSP4",10.7354596821904,4.27130527031898,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"IND","IIASA GDP","rcp45","SSP4",10.7354596821904,6.66691212210383,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"IND","IIASA GDP","rcp45","SSP4",10.7354596821904,13.4813780247577,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"IND","IIASA GDP","rcp45","SSP4",10.7354596821904,27.4077308587158,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"IND","IIASA GDP","rcp45","SSP4",10.7354596821904,3.9816226731389,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"AZE","IIASA GDP","rcp45","SSP4",26.0560611710216,28.020951149644,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"AZE","IIASA GDP","rcp45","SSP4",26.0560611710216,34.1101138036815,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"AZE","IIASA GDP","rcp45","SSP4",26.0560611710216,48.8936264070757,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"AZE","IIASA GDP","rcp45","SSP4",26.0560611710216,74.3411014529138,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"AZE","IIASA GDP","rcp45","SSP4",26.0560611710216,27.227646210505,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"LSO","IIASA GDP","rcp45","SSP4",-20.9608981214155,-20.1689543388985,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"LSO","IIASA GDP","rcp45","SSP4",-20.9608981214155,-22.2027872932304,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"LSO","IIASA GDP","rcp45","SSP4",-20.9608981214155,-25.5425141064854,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"LSO","IIASA GDP","rcp45","SSP4",-20.9608981214155,-27.7754622728308,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"LSO","IIASA GDP","rcp45","SSP4",-20.9608981214155,-19.8680930562028,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"VCT","IIASA GDP","rcp45","SSP4",-17.0867719742174,-23.2654506580194,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"VCT","IIASA GDP","rcp45","SSP4",-17.0867719742174,-25.8559806825888,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"VCT","IIASA GDP","rcp45","SSP4",-17.0867719742174,-30.4682292341586,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"VCT","IIASA GDP","rcp45","SSP4",-17.0867719742174,-34.7177099750508,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"VCT","IIASA GDP","rcp45","SSP4",-17.0867719742174,-22.8902867477621,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"KEN","IIASA GDP","rcp45","SSP4",-10.5187453007153,-12.4944803791378,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"KEN","IIASA GDP","rcp45","SSP4",-10.5187453007153,-14.0135972959048,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"KEN","IIASA GDP","rcp45","SSP4",-10.5187453007153,-16.8880884274623,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"KEN","IIASA GDP","rcp45","SSP4",-10.5187453007153,-20.0459417149571,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"KEN","IIASA GDP","rcp45","SSP4",-10.5187453007153,-12.2782936675672,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"KOR","IIASA GDP","rcp45","SSP4",24.7019393060165,26.6810525001647,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"KOR","IIASA GDP","rcp45","SSP4",24.7019393060165,33.092009641283,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"KOR","IIASA GDP","rcp45","SSP4",24.7019393060165,49.0737999758819,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"KOR","IIASA GDP","rcp45","SSP4",24.7019393060165,77.5013616020224,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"KOR","IIASA GDP","rcp45","SSP4",24.7019393060165,25.8551891195807,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"MAC","IIASA GDP","rcp45","SSP4",-11.8829084903102,-9.06238068084761,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"MAC","IIASA GDP","rcp45","SSP4",-11.8829084903102,-10.3142226051014,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"MAC","IIASA GDP","rcp45","SSP4",-11.8829084903102,-12.8653773813898,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"MAC","IIASA GDP","rcp45","SSP4",-11.8829084903102,-16.1829116553442,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
